project_id,industry,region,project_type,contract_type,is_union_site,project_size_usd,scope_complexity,close_time_days,prior_relationship_years,competition_count,discount_pct,pm_experience_years,safety_incidents,on_time_milestones_pct,customer_satisfaction,cost_overrun_pct,time_overrun_pct,payment_delay_days,n_change_orders,next12mo_spend,retained_12mo
10431,Pharma,Midwest,TenantImprovement,GMP,0,4530000.0,3.3,120.0,2.0,11,5.1,14.1,1,84.5,3.6,-0.041226452383958376,-0.02032645238395837,54.0,4,471600.0,1
10432,Food&Beverage,West,NewBuild,FixedBid,1,6729000.0,2.9,144.0,2.2,6,2.1,10.9,3,95.5,3.0,0.15271449347477753,0.17181449347477754,51.0,2,306800.0,0
10433,Technology,West,Expansion,FixedBid,1,3628000.0,2.4,98.0,3.4,1,4.4,10.6,1,95.5,2.8,-0.03915380400058322,-0.03285380400058323,7.0,3,384200.0,1
10434,Food&Beverage,West,NewBuild,FixedBid,0,8395000.0,3.9,80.0,2.6,1,,3.1,0,91.7,4.0,-0.08573307396443341,-0.0821530739644334,18.0,4,772200.0,1
10435,Manufacturing,West,TenantImprovement,FixedBid,1,3381000.0,4.4,116.0,0.7,5,5.1,,0,58.5,4.0,0.11706452286458288,0.1547645228645829,41.0,1,471600.0,0
10436,Healthcare,South,Expansion,GMP,1,8853000.0,3.1,120.0,4.0,0,5.3,4.8,1,74.2,3.5,0.11133059393432577,0.12811059393432578,23.0,3,527100.0,1
10437,Manufacturing,South,TenantImprovement,GMP,0,7677000.0,4.5,77.0,2.2,9,0.6,15.0,0,100.0,3.6,-0.03342357001869076,-0.019923570018690752,17.0,2,565500.0,0
10438,Energy,South,NewBuild,FixedBid,0,5133000.0,1.2,102.0,2.5,0,4.4,16.1,0,70.9,4.2,-0.09331565866182154,-0.07775565866182156,22.0,2,404300.0,1
10439,Food&Beverage,Midwest,Retrofit,GMP,0,3786000.0,3.1,131.0,1.5,3,3.7,10.1,0,96.6,4.9,-0.07050571555926854,-0.06686571555926854,1.0,4,579500.0,1
10440,Technology,Midwest,Expansion,FixedBid,1,6084000.0,3.2,156.0,8.7,2,5.4,12.1,1,94.5,3.4,0.0004631313879596734,0.012863131387959675,0.0,5,515800.0,1
10441,Food&Beverage,Midwest,NewBuild,CostPlus,1,8370000.0,2.5,116.0,5.1,3,6.1,0.0,1,77.3,4.0,0.007548040320859833,0.014668040320859835,30.0,3,560600.0,0
10442,Manufacturing,South,NewBuild,GMP,0,28048000.0,5.0,92.0,10.1,5,5.2,7.2,0,62.1,4.6,0.02820318586192,0.05914318586192001,0.0,3,541500.0,0
10443,Food&Beverage,Midwest,NewBuild,FixedBid,1,11428000.0,3.1,88.0,2.7,2,3.2,,2,79.2,3.4,-0.10672239767735972,-0.08034239767735972,1.0,2,354500.0,1
10444,Healthcare,Midwest,TenantImprovement,FixedBid,1,11767000.0,2.8,110.0,5.3,3,6.3,11.7,0,100.0,3.9,-0.058361552056301565,-0.056661552056301565,0.0,3,512800.0,1
10445,Healthcare,South,Expansion,CostPlus,1,63771000.0,3.2,86.0,4.0,3,1.8,3.1,0,75.6,3.9,0.05214631344878294,0.06188631344878295,0.0,4,682600.0,0
10446,Technology,Midwest,Expansion,GMP,0,8144000.0,1.2,97.0,2.1,5,0.7,6.8,1,76.5,3.0,-0.06042296798171412,-0.05252296798171414,31.0,1,582500.0,1
10447,Pharma,Northeast,Expansion,FixedBid,1,7942000.0,2.4,53.0,2.7,7,0.0,0.0,0,74.0,4.0,-0.04092084392931941,-0.03732084392931941,19.0,3,576900.0,0
10448,Technology,West,Retrofit,FixedBid,1,9466000.0,4.2,135.0,5.1,4,3.8,9.7,3,100.0,3.9,0.006145641847846467,0.02784564184784647,20.0,3,732300.0,1
10449,Manufacturing,West,Retrofit,FixedBid,1,2404000.0,2.6,50.0,1.5,4,1.9,0.5,0,83.1,4.3,-0.055203595843833164,-0.05556359584383316,0.0,2,507100.0,0
10450,Technology,Northeast,Retrofit,CostPlus,1,3779000.0,2.4,75.0,6.5,3,5.0,12.5,4,78.5,3.1,0.12812636746073722,0.1615263674607372,18.0,1,554100.0,1
10451,Manufacturing,Northeast,Expansion,CostPlus,1,3595000.0,4.5,93.0,3.8,4,0.0,12.7,0,100.0,3.9,-0.04748440797614756,-0.03628440797614755,31.0,3,478800.0,1
10452,Pharma,Midwest,NewBuild,GMP,1,9048000.0,4.5,160.0,6.0,0,2.4,6.1,0,93.0,4.9,0.08935761676796608,0.09815761676796608,28.0,3,765900.0,1
10453,Technology,West,TenantImprovement,GMP,0,4689000.0,3.7,75.0,4.4,3,5.2,10.1,1,75.0,5.0,0.029193865463246718,0.05379386546324672,43.0,3,628900.0,1
10454,Manufacturing,West,Expansion,GMP,0,6020000.0,2.7,67.0,0.8,1,1.4,7.1,4,71.3,4.8,0.06103674641849815,0.09485674641849816,48.0,4,476400.0,1
10455,Manufacturing,Northeast,Retrofit,GMP,0,12864000.0,3.0,71.0,3.3,4,5.0,9.0,0,99.9,3.1,-0.060264939671023254,-0.06020493967102326,17.0,2,378800.0,0
10456,Healthcare,South,Retrofit,FixedBid,0,10751000.0,2.4,148.0,6.6,1,2.6,3.4,1,86.2,4.2,-0.0310244156233542,-0.026344415623354205,0.0,2,788400.0,1
10457,Pharma,Northeast,NewBuild,CostPlus,1,4736000.0,2.2,10.0,3.7,1,3.9,10.5,0,67.4,3.6,-0.03490041261203702,-0.01784041261203702,9.0,2,462600.0,1
10458,Logistics,Midwest,TenantImprovement,FixedBid,1,3153000.0,2.2,55.0,3.4,2,5.5,1.4,2,64.6,4.1,-0.03184668752264373,-0.012206687522643731,22.0,1,527700.0,1
10459,Food&Beverage,West,TenantImprovement,FixedBid,1,13366000.0,2.6,186.0,3.7,2,6.4,0.7,0,72.6,3.4,0.01050024728255846,0.01664024728255846,10.0,2,966500.0,1
10460,Technology,Northeast,TenantImprovement,GMP,1,10010000.0,2.2,111.0,0.7,3,4.2,7.5,0,71.1,2.7,0.0005207311286149832,0.012360731128614983,4.0,6,634500.0,0
10461,Energy,Northeast,NewBuild,CostPlus,0,1491000.0,1.6,51.0,7.0,3,2.0,7.2,2,61.4,3.7,0.13288946365339446,0.15724946365339448,33.0,2,809000.0,1
10462,Manufacturing,Midwest,NewBuild,GMP,0,4195000.0,3.4,89.0,0.4,4,2.9,9.1,1,72.8,4.4,0.037373302055366,0.060793302055366004,76.0,2,447400.0,0
10463,Pharma,South,NewBuild,FixedBid,1,6153000.0,3.4,92.0,8.0,3,5.6,,1,75.0,4.1,-0.11225698588631865,-0.09385698588631863,10.0,4,776800.0,0
10464,Healthcare,West,NewBuild,CostPlus,0,10050000.0,4.9,120.0,2.6,5,1.4,15.5,1,80.4,4.2,0.1379113356587076,0.1706713356587076,32.0,2,557500.0,1
10465,Energy,West,NewBuild,CostPlus,1,11163000.0,2.5,154.0,4.6,4,3.6,8.6,0,100.0,4.1,-0.037870944914533466,-0.04077094491453347,0.0,2,635300.0,0
10466,Technology,Northeast,NewBuild,FixedBid,0,6764000.0,3.5,104.0,0.6,5,3.0,8.9,0,82.8,4.2,0.14693477540557978,0.15965477540557976,57.0,4,907800.0,1
10467,Technology,Northeast,TenantImprovement,FixedBid,0,8608000.0,3.5,71.0,5.6,4,3.7,8.8,0,84.0,4.3,0.10916471167537156,0.12106471167537157,48.0,2,557500.0,1
10468,Pharma,West,NewBuild,CostPlus,1,5673000.0,2.9,118.0,5.0,0,1.5,12.0,1,92.1,3.7,-0.03536871685980966,-0.023128716859809655,40.0,1,577200.0,0
10469,Manufacturing,Midwest,NewBuild,FixedBid,1,3144000.0,3.9,66.0,4.8,3,0.0,10.3,0,83.2,4.0,0.06723319487098227,0.08311319487098227,55.0,1,427900.0,0
10470,Energy,West,Expansion,GMP,1,4373000.0,4.0,54.0,0.6,3,5.3,9.8,0,90.8,5.0,-0.02137686034235215,-0.010056860342352142,16.0,3,694200.0,1
10471,Logistics,South,Retrofit,FixedBid,0,5472000.0,3.5,28.0,1.9,2,6.4,10.9,0,89.4,4.0,0.0042883578490285675,0.015048357849028568,19.0,4,451900.0,1
10472,Logistics,Northeast,Expansion,FixedBid,1,5242000.0,2.9,35.0,4.4,1,0.0,0.7,1,87.5,3.9,0.05861893700477678,0.06231893700477678,62.0,5,698600.0,1
10473,Manufacturing,West,Expansion,GMP,1,1192000.0,2.8,59.0,6.9,6,4.9,0.9,0,100.0,4.0,0.0710100144232557,0.0619100144232557,41.0,2,350000.0,1
10474,Manufacturing,Northeast,TenantImprovement,FixedBid,1,3922000.0,1.8,49.0,1.6,2,6.7,7.7,1,96.9,3.7,0.03396440802203681,0.0335244080220368,0.0,1,611700.0,0
10475,Healthcare,Midwest,Expansion,GMP,0,5638000.0,2.4,101.0,1.7,2,5.5,7.2,1,73.0,3.6,-0.004950725766102051,0.011449274233897948,34.0,3,439200.0,1
10476,Healthcare,South,Retrofit,GMP,0,4303000.0,2.6,48.0,4.2,4,3.0,10.3,1,90.4,4.0,0.1665396730056852,0.1765996730056852,21.0,2,646300.0,0
10477,Logistics,South,Expansion,FixedBid,1,4424000.0,2.1,10.0,13.5,5,1.6,8.1,0,76.5,3.5,-0.06065142845689625,-0.05195142845689626,40.0,3,575400.0,0
10478,Technology,South,Retrofit,CostPlus,0,7964000.0,3.6,53.0,2.1,5,4.2,10.3,2,91.4,3.8,-0.07480404421895086,-0.05534404421895085,30.0,5,467400.0,1
10479,Technology,South,Retrofit,CostPlus,1,2274000.0,4.4,73.0,2.6,2,4.6,3.0,1,69.5,3.3,-0.045028950664652734,-0.020728950664652725,0.0,4,457500.0,0
10480,Logistics,West,Retrofit,GMP,0,1465000.0,2.3,69.0,2.3,4,4.2,8.0,2,72.7,4.0,0.104180541108564,0.126060541108564,35.0,1,404600.0,0
10481,Logistics,West,NewBuild,GMP,0,4079000.0,3.5,143.0,3.1,4,3.5,2.6,3,90.1,4.3,0.05203429561072368,0.06907429561072369,32.0,2,657000.0,1
10482,Healthcare,South,Expansion,GMP,1,9932000.0,2.2,69.0,7.3,4,,9.5,1,98.0,3.8,-0.007365975136213549,-0.004665975136213552,32.0,2,443100.0,1
10483,Energy,Northeast,NewBuild,CostPlus,0,20791000.0,2.9,121.0,3.2,1,5.1,0.5,0,92.0,2.5,-0.041476671594703585,-0.04567667159470359,35.0,3,510100.0,0
10484,Healthcare,South,NewBuild,FixedBid,0,10076000.0,2.5,89.0,14.3,3,5.2,9.4,1,96.2,4.3,-0.0410891735509433,-0.0359091735509433,53.0,0,710400.0,0
10485,Manufacturing,West,NewBuild,CostPlus,1,1665000.0,3.8,89.0,3.7,2,4.5,2.1,2,90.5,4.0,-0.0031967102664506543,0.00960328973354935,33.0,6,763700.0,1
10486,Logistics,Midwest,TenantImprovement,GMP,0,4475000.0,2.5,61.0,7.7,6,4.3,6.5,2,88.1,3.2,0.04148055693310622,0.053620556933106224,28.0,1,523000.0,0
10487,Logistics,Midwest,NewBuild,CostPlus,1,6618000.0,4.2,88.0,2.7,2,8.2,11.6,0,80.0,4.4,0.017583405772402964,0.03818340577240297,49.0,4,483600.0,0
10488,Healthcare,Midwest,Expansion,CostPlus,0,6212000.0,3.0,63.0,1.2,4,2.4,8.9,0,95.8,2.9,0.02155037644623809,0.023970376446238097,71.0,5,522600.0,0
10489,Energy,Northeast,TenantImprovement,FixedBid,1,8297000.0,2.6,96.0,3.2,2,7.2,,1,98.3,4.6,0.025360686972223833,0.021780686972223833,44.0,3,345600.0,1
10490,Energy,South,NewBuild,GMP,0,2588000.0,1.9,82.0,4.9,4,2.2,5.3,3,85.2,3.9,-0.02311151135430274,-0.00843151135430275,28.0,3,399300.0,1
10491,Technology,Midwest,Expansion,GMP,0,5677000.0,3.5,57.0,1.9,4,6.8,2.0,1,84.6,2.3,-0.07411114377119513,-0.06437114377119511,30.0,5,447800.0,0
10492,Technology,West,NewBuild,FixedBid,1,7544000.0,4.1,125.0,7.0,4,7.1,1.2,1,100.0,4.0,-0.06140597171995505,-0.05870597171995504,27.0,3,495900.0,1
10493,Technology,West,NewBuild,FixedBid,1,10434000.0,3.5,105.0,2.4,5,3.3,8.5,1,85.8,3.6,0.23336561141865464,0.24888561141865462,36.0,3,366900.0,1
10494,Healthcare,West,Expansion,CostPlus,0,2829000.0,5.0,74.0,1.5,1,8.2,10.2,0,,3.5,0.15327214110963172,0.17233214110963171,75.0,3,617600.0,0
10495,Food&Beverage,Midwest,TenantImprovement,CostPlus,1,4089000.0,4.6,95.0,12.6,1,5.2,9.8,1,91.8,3.4,0.147012779682385,0.16573277968238498,17.0,2,583800.0,1
10496,Energy,Midwest,NewBuild,CostPlus,0,620000.0,2.9,87.0,1.8,4,,10.4,2,84.8,3.8,-0.030622476489082673,-0.01060247648908267,47.0,0,505600.0,0
10497,Logistics,South,Retrofit,FixedBid,0,3278000.0,2.9,60.0,2.3,4,3.1,8.0,0,76.2,3.6,-0.010334318636581588,0.0024456813634184094,22.0,2,425800.0,1
10498,Technology,West,NewBuild,FixedBid,1,3543000.0,3.7,92.0,5.4,3,6.8,6.9,1,90.5,2.6,-0.027975395466821953,-0.01587539546682195,0.0,4,544100.0,0
10499,Logistics,Midwest,Retrofit,CostPlus,1,2384000.0,2.4,68.0,2.7,4,6.3,3.7,1,85.5,4.8,-0.09854574666161235,-0.09314574666161235,17.0,4,579400.0,1
10500,Energy,West,Expansion,CostPlus,0,6153000.0,4.4,57.0,1.5,4,1.4,6.2,1,100.0,3.7,0.009585853573700943,0.018785853573700953,15.0,3,502100.0,0
10501,Food&Beverage,Northeast,Expansion,CostPlus,1,5154000.0,3.6,33.0,2.2,4,3.7,2.7,1,95.5,3.4,0.12313294744007051,0.12753294744007052,42.0,3,554000.0,1
10502,Pharma,West,Expansion,GMP,0,884000.0,3.5,77.0,10.5,4,4.5,4.6,1,78.9,3.1,0.08425217568467788,0.10001217568467789,31.0,2,450100.0,1
10503,Pharma,Northeast,NewBuild,CostPlus,0,6404000.0,3.9,110.0,5.0,3,2.7,8.4,0,94.7,4.4,-0.04930336011354153,-0.04222336011354152,2.0,1,615600.0,0
10504,Energy,Northeast,Expansion,GMP,0,2565000.0,4.9,66.0,5.6,4,9.9,7.5,0,89.7,3.0,0.027462876488976738,0.04164287648897674,56.0,3,697500.0,0
10505,Energy,South,Expansion,CostPlus,0,7949000.0,3.4,178.0,4.1,4,4.6,20.3,0,100.0,4.0,0.04413862203556067,0.05743862203556067,49.0,6,738900.0,1
10506,Food&Beverage,Northeast,Expansion,CostPlus,1,1933000.0,3.1,121.0,4.6,3,3.8,2.6,0,79.7,3.5,-0.03956799766311361,-0.03328799766311362,55.0,4,692400.0,1
10507,Healthcare,Northeast,NewBuild,CostPlus,0,5521000.0,4.7,136.0,2.5,2,7.0,7.5,1,88.3,3.5,0.06407103713829113,0.08309103713829114,33.0,4,564200.0,0
10508,Food&Beverage,Northeast,Retrofit,FixedBid,0,4297000.0,4.2,118.0,3.7,5,3.1,2.3,0,84.8,3.1,0.061829321294536846,0.07024932129453684,27.0,3,514000.0,0
10509,Energy,Midwest,Retrofit,FixedBid,1,6869000.0,2.9,155.0,0.5,0,6.5,6.4,1,86.7,3.5,0.03296513862908917,0.04284513862908917,41.0,4,461200.0,1
10510,Manufacturing,South,NewBuild,CostPlus,1,5955000.0,3.2,62.0,6.3,2,0.0,,0,75.4,3.9,0.01719017993832002,0.030550179938320016,14.0,4,348700.0,0
10511,Manufacturing,Northeast,NewBuild,GMP,0,4395000.0,3.4,10.0,2.5,4,2.9,11.4,1,92.9,4.1,-0.03015880216477572,-0.01649880216477572,26.0,2,390800.0,1
10512,Food&Beverage,South,Retrofit,CostPlus,1,1577000.0,3.6,74.0,1.3,1,6.6,6.2,0,91.0,3.4,-0.026768221126317073,-0.02116822112631707,20.0,5,443400.0,0
10513,Manufacturing,West,Expansion,FixedBid,0,1653000.0,1.8,110.0,3.9,6,7.9,7.2,1,100.0,3.8,-0.10755548960644376,-0.11035548960644376,0.0,3,512700.0,1
10514,Healthcare,Northeast,NewBuild,CostPlus,1,3378000.0,1.7,95.0,2.9,2,2.1,6.3,0,85.9,4.5,-0.15459356154515907,-0.1553335615451591,21.0,2,794200.0,1
10515,Healthcare,Northeast,Expansion,FixedBid,1,5354000.0,2.3,100.0,6.2,4,1.8,2.4,0,81.1,2.7,-0.031432411918316035,-0.03019241191831603,15.0,3,758700.0,0
10516,Manufacturing,West,Retrofit,GMP,0,3313000.0,2.2,136.0,3.3,2,5.4,5.4,0,95.5,3.9,0.027738173021103416,0.022838173021103414,21.0,5,446200.0,1
10517,Healthcare,West,Expansion,GMP,0,8888000.0,2.6,103.0,2.1,5,2.4,6.5,1,76.5,3.2,-0.10011976759077629,-0.08551976759077629,28.0,4,652800.0,0
10518,Food&Beverage,South,Retrofit,CostPlus,1,4311000.0,3.8,118.0,3.3,1,3.3,8.3,0,99.0,3.2,0.034808127088697995,0.038708127088698,52.0,4,433100.0,1
10519,Manufacturing,West,Retrofit,CostPlus,0,2490000.0,3.0,57.0,8.3,1,6.2,10.2,0,99.0,4.1,0.04472418493683765,0.046524184936837645,10.0,2,670300.0,1
10520,Food&Beverage,Northeast,Expansion,FixedBid,0,4315000.0,3.4,52.0,6.3,5,2.6,7.1,1,100.0,3.5,-0.1086713638174942,-0.1035713638174942,13.0,5,663600.0,0
10521,Food&Beverage,Midwest,TenantImprovement,FixedBid,1,6457000.0,2.0,146.0,5.0,2,0.0,7.0,1,90.5,3.0,-0.04094067700953532,-0.03724067700953532,8.0,1,712800.0,0
10522,Logistics,South,Retrofit,GMP,0,6989000.0,2.7,94.0,6.5,3,0.7,1.1,1,80.2,4.8,0.12013471403208616,0.12761471403208616,14.0,3,502200.0,1
10523,Manufacturing,Midwest,Retrofit,GMP,1,24220000.0,3.8,68.0,5.2,3,4.0,10.2,0,87.3,4.5,0.052435871243016116,0.06525587124301613,16.0,5,745500.0,1
10524,Energy,South,Expansion,CostPlus,1,3156000.0,3.8,68.0,1.7,1,0.0,5.2,0,90.6,2.5,-0.11213200043436018,-0.10629200043436018,16.0,5,307000.0,1
10525,Manufacturing,South,Expansion,FixedBid,0,5082000.0,2.5,67.0,5.7,2,3.3,11.0,0,79.3,2.9,0.02008376236881275,0.03200376236881275,38.0,3,731700.0,0
10526,Logistics,South,NewBuild,FixedBid,0,7579000.0,3.4,65.0,7.0,5,0.5,13.3,1,100.0,4.3,-0.038641575595983024,-0.02734157559598302,30.0,1,573700.0,1
10527,Pharma,Midwest,Retrofit,FixedBid,1,5290000.0,5.0,45.0,7.3,3,8.1,7.2,1,93.0,3.7,0.11619148510649316,0.13359148510649316,9.0,3,564800.0,1
10528,Pharma,Midwest,Retrofit,FixedBid,0,3611000.0,3.2,37.0,1.4,2,9.4,3.9,1,75.3,5.0,-0.031205723662054173,-0.015485723662054168,50.0,8,325200.0,1
10529,Food&Beverage,Northeast,TenantImprovement,FixedBid,0,1561000.0,2.5,83.0,2.3,5,1.4,7.9,2,100.0,4.3,0.0033877288911624455,0.009787728891162447,44.0,1,470700.0,0
10530,Healthcare,Northeast,Retrofit,GMP,0,3582000.0,3.0,69.0,2.1,2,4.6,9.4,1,87.2,4.1,-0.032027993799406455,-0.018947993799406457,6.0,3,766100.0,0
10531,Technology,South,Retrofit,CostPlus,1,2283000.0,3.3,129.0,2.7,6,1.6,6.7,1,72.9,3.2,0.017521040591695385,0.03798104059169538,51.0,4,443400.0,0
10532,Technology,Northeast,TenantImprovement,FixedBid,0,1354000.0,3.0,100.0,4.6,6,3.2,5.7,1,76.0,4.2,-0.030409612173770823,-0.014309612173770822,30.0,1,663800.0,1
10533,Logistics,Northeast,Retrofit,FixedBid,1,2852000.0,3.2,99.0,3.8,4,8.5,10.3,0,100.0,3.0,-0.019947676908813446,-0.017647676908813442,21.0,4,508500.0,1
10534,Technology,Northeast,NewBuild,FixedBid,0,2332000.0,1.8,64.0,3.8,4,2.8,10.0,1,100.0,4.8,-0.11329235058174741,-0.11329235058174741,27.0,2,763400.0,1
10535,Manufacturing,Northeast,NewBuild,GMP,1,8598000.0,2.2,86.0,1.1,1,3.3,6.6,1,98.1,4.2,0.01874617167897941,0.01848617167897941,25.0,2,579800.0,0
10536,Healthcare,West,NewBuild,FixedBid,1,8718000.0,3.1,103.0,2.3,6,1.6,1.4,0,100.0,3.3,0.013869964605074758,0.006769964605074759,36.0,2,426000.0,1
10537,Energy,Midwest,NewBuild,GMP,0,2615000.0,3.0,115.0,7.6,2,6.9,9.8,1,100.0,4.5,-0.1079572521872906,-0.10215725218729059,24.0,2,583400.0,1
10538,Manufacturing,West,Retrofit,GMP,1,4377000.0,2.6,87.0,7.0,0,0.0,4.9,1,92.7,5.0,0.06760416621413491,0.07088416621413492,21.0,4,885900.0,1
10539,Manufacturing,Northeast,Expansion,FixedBid,0,1219000.0,3.0,128.0,3.2,7,2.9,8.9,1,89.9,3.7,-0.0062401571758147565,0.004719842824185241,0.0,1,590400.0,0
10540,Food&Beverage,South,Expansion,CostPlus,0,3629000.0,3.3,90.0,5.7,3,3.9,8.6,1,92.5,4.3,0.026723367736513685,0.037323367736513686,37.0,5,507300.0,1
10541,Pharma,Midwest,NewBuild,GMP,1,7416000.0,4.1,118.0,4.3,1,2.3,0.4,0,94.8,3.6,0.086119317042043,0.086139317042043,21.0,3,971000.0,1
10542,Energy,Midwest,Retrofit,FixedBid,1,10427000.0,3.1,73.0,6.1,2,6.2,8.3,0,77.1,4.0,0.01767695696519888,0.031216956965198883,42.0,4,760700.0,0
10543,Food&Beverage,West,NewBuild,FixedBid,1,3047000.0,3.6,27.0,5.8,3,7.0,10.1,0,94.8,2.8,0.08946422109226297,0.09668422109226298,39.0,2,618900.0,0
10544,Pharma,West,TenantImprovement,GMP,0,12503000.0,2.7,99.0,3.4,2,0.5,10.5,0,100.0,3.9,-0.04003068655437877,-0.04003068655437877,16.0,1,645500.0,1
10545,Manufacturing,West,NewBuild,GMP,0,1603000.0,3.8,115.0,5.0,9,9.2,8.5,0,83.5,3.9,0.08791005703589277,0.10131005703589277,50.0,3,612200.0,0
10546,Logistics,Northeast,Expansion,CostPlus,0,1987000.0,3.6,110.0,4.5,3,0.4,0.1,0,82.2,5.0,0.026504723246512464,0.031284723246512464,30.0,5,654700.0,1
10547,Logistics,Midwest,NewBuild,CostPlus,0,9509000.0,4.1,105.0,3.5,3,7.2,13.1,1,91.7,2.6,0.07043433971546838,0.09001433971546839,32.0,2,285800.0,1
10548,Manufacturing,South,Expansion,FixedBid,0,20520000.0,3.9,78.0,3.0,3,4.4,9.6,0,78.2,3.7,0.045654042095853296,0.06383404209585329,25.0,4,610200.0,1
10549,Food&Beverage,Midwest,Retrofit,GMP,1,7998000.0,3.8,62.0,9.6,2,2.7,3.2,0,70.2,4.8,0.10765112277166682,0.12373112277166681,64.0,3,549700.0,0
10550,Logistics,South,Expansion,CostPlus,0,5219000.0,3.1,109.0,3.5,5,3.0,4.8,0,99.8,3.7,0.04869886614915056,0.04511886614915056,13.0,5,447500.0,0
10551,Logistics,South,NewBuild,FixedBid,1,931000.0,3.4,105.0,5.4,2,3.9,8.9,2,80.6,3.8,0.0020938163783107543,0.02563381637831076,19.0,3,480300.0,1
10552,Manufacturing,South,TenantImprovement,CostPlus,0,1069000.0,4.3,70.0,9.1,4,4.5,10.7,1,86.2,3.3,-0.0015886930799893558,0.01989130692001065,1.0,1,355300.0,1
10553,Healthcare,West,Retrofit,GMP,0,5978000.0,2.5,129.0,5.0,3,1.7,6.0,1,78.7,3.2,-0.00948279033163829,0.002797209668361708,39.0,5,344200.0,0
10554,Pharma,South,Expansion,GMP,0,4047000.0,2.6,59.0,4.8,0,,11.3,0,100.0,2.6,-0.07650710087554731,-0.0762071008755473,10.0,3,733700.0,1
10555,Manufacturing,Northeast,TenantImprovement,FixedBid,0,2225000.0,3.4,70.0,3.5,0,2.1,0.8,0,96.2,3.5,-0.062453454092844314,-0.06637345409284431,13.0,3,603500.0,0
10556,Healthcare,Northeast,TenantImprovement,FixedBid,0,5680000.0,3.6,147.0,4.6,4,1.0,3.8,0,83.1,3.2,-0.1347636728508629,-0.1268236728508629,9.0,2,306500.0,0
10557,Healthcare,South,NewBuild,GMP,0,5910000.0,2.4,120.0,2.8,4,2.0,0.0,1,71.8,4.0,-0.11144839304800976,-0.10152839304800976,21.0,3,468100.0,1
10558,Energy,Midwest,NewBuild,GMP,1,11473000.0,3.1,77.0,15.0,6,1.1,,0,81.8,3.3,0.13757844527780672,0.1443984452778067,6.0,4,757700.0,1
10559,Energy,Midwest,NewBuild,CostPlus,1,6012000.0,3.1,100.0,1.1,2,,14.0,0,92.8,3.6,-0.0569550174740844,-0.0471350174740844,0.0,1,489600.0,1
10560,Energy,Midwest,NewBuild,CostPlus,0,14400000.0,1.0,95.0,3.1,3,5.1,16.2,5,88.3,3.6,0.13204222098748014,0.16126222098748014,41.0,2,737300.0,1
10561,Manufacturing,South,Retrofit,CostPlus,0,5424000.0,3.0,10.0,5.0,6,4.3,8.9,0,87.3,3.9,0.019320822080890587,0.026840822080890586,0.0,7,684900.0,1
10562,Healthcare,West,TenantImprovement,FixedBid,0,4915000.0,3.0,58.0,4.8,3,8.9,5.4,0,88.5,3.5,-0.008883061514527347,-0.005583061514527347,42.0,3,388500.0,0
10563,Food&Beverage,South,TenantImprovement,FixedBid,0,12628000.0,3.0,88.0,2.8,2,0.0,7.1,0,95.1,3.2,-0.11214235817748637,-0.11110235817748637,51.0,2,510300.0,0
10564,Technology,Midwest,Retrofit,FixedBid,0,2464000.0,4.6,78.0,0.8,1,5.2,9.9,1,85.5,4.0,0.053426822690323415,0.07602682269032342,24.0,4,463800.0,1
10565,Technology,Midwest,Expansion,FixedBid,0,51216000.0,2.0,99.0,1.3,0,4.0,1.7,0,91.4,4.6,0.1007528636877761,0.09361286368777608,55.0,2,423500.0,0
10566,Technology,South,TenantImprovement,GMP,1,7277000.0,2.4,130.0,4.0,4,6.0,5.7,1,74.2,4.0,0.10033457208117172,0.11451457208117172,29.0,0,384800.0,1
10567,Food&Beverage,Midwest,TenantImprovement,FixedBid,0,7309000.0,1.0,79.0,0.6,7,5.8,13.7,0,100.0,3.5,-0.054503294311169466,-0.05980329431116948,54.0,4,401400.0,0
10568,Manufacturing,South,NewBuild,FixedBid,0,8204000.0,2.7,53.0,5.3,3,3.6,3.8,0,82.6,3.8,-0.0932067856133511,-0.08946678561335111,12.0,1,482400.0,1
10569,Logistics,South,Retrofit,CostPlus,0,24196000.0,2.8,101.0,7.4,4,4.4,5.0,1,88.4,2.5,-0.06300157416744068,-0.05604157416744067,0.0,3,581100.0,0
10570,Energy,Northeast,Expansion,FixedBid,1,10160000.0,2.7,79.0,5.9,4,2.1,8.1,0,92.8,3.8,-0.07678142903747222,-0.07486142903747223,20.0,3,770400.0,1
10571,Healthcare,Northeast,NewBuild,FixedBid,0,1492000.0,4.3,85.0,6.7,7,5.5,9.1,0,,3.6,0.11937084491538902,0.13731084491538903,65.0,2,605500.0,1
10572,Food&Beverage,Northeast,Retrofit,CostPlus,0,16565000.0,4.1,80.0,0.6,2,0.0,5.5,1,86.1,3.2,0.15672043052761314,0.17206043052761313,43.0,6,608700.0,0
10573,Logistics,West,TenantImprovement,FixedBid,0,4103000.0,3.3,168.0,2.9,3,5.9,8.3,0,85.9,3.4,0.014412498447730982,0.02367249844773098,15.0,2,485900.0,1
10574,Food&Beverage,South,TenantImprovement,CostPlus,0,5872000.0,2.8,12.0,1.6,2,3.9,10.4,2,75.0,3.6,-0.0076156304866207575,0.017784369513379243,32.0,4,574500.0,1
10575,Food&Beverage,Northeast,TenantImprovement,GMP,0,1937000.0,4.2,76.0,0.9,4,2.8,15.8,0,,4.6,0.12860973476626889,0.1466297347662689,50.0,1,492500.0,0
